id,ticker,event_date,original,true_label,future_return_1d,abnormal_score,senti_label,emo_label,technical_analysis_baseline_prediction,technical_analysis_baseline_confidence,classical_price_only_prediction,classical_price_only_confidence,classical_text_only_prediction,classical_text_only_confidence,classical_text_price_prediction,classical_text_price_confidence,deep_text_only_prediction,deep_text_only_confidence,deep_text_price_prediction,deep_text_price_confidence
109340,DIS,2020-05-01,$DIS lost the 50 at 105.16 👀,neutral,-0.021990550907187,-0.7139340011547983,bearish,anxiety,neutral,1.0,neutral,0.3739516424245214,positive,0.4548733605272359,neutral,0.3869038310006819,positive,0.33754534,neutral,0.37624818
102675,TSLA,2020-05-01,$TSLA HAHAHAHAHAHAAHAHA DO YOU BULLS STILL NOT BELIEVE THIS STOCK IS A COMPLETE FRAUD?!!🤡🤡🤡🤦‍♂️🤦‍♂️,positive,0.085367587936316,1.5371491973153668,bearish,disgust,positive,1.0,negative,0.5351526423526461,positive,0.4850869565149259,positive,0.4975421418218247,positive,0.35842922,positive,0.9926629
109336,TSLA,2020-05-01,$TSLA Elon is fcking his own investors now 🤡🤡🤡🤡,positive,0.085367587936316,1.5371491973153668,bearish,anxiety,positive,1.0,negative,0.5351526423526461,negative,0.3738379009161949,negative,0.4832525233513279,positive,0.34414175,positive,0.9929234
109337,TSLA,2020-05-01,"$TSLA doubled my put money today. Starting my weekend early, watching from the sidelines. Im guessing it’ll trade around 700 til power hour 🤷🏻‍♂️",positive,0.085367587936316,1.5371491973153668,bearish,confusion,positive,1.0,negative,0.5351526423526461,positive,0.4534710447422561,positive,0.5183524080329638,positive,0.33538127,positive,0.98923653
109338,TSLA,2020-05-01,$TSLA musk is swing trading here 🤣. Suddenly the news will come his account was hacked and this will go up and he will win both ways .. lol manipulation at its best,positive,0.085367587936316,1.5371491973153668,bearish,disgust,positive,1.0,negative,0.5351526423526461,negative,0.6597504326849942,negative,0.8291396891164307,positive,0.34446877,positive,0.9924204
109339,TSLA,2020-05-01,"$TSLA hack or not which I think it's real, doesn't matter this goes down until factory opens , 350 might not even hold 🤷‍♂️",positive,0.085367587936316,1.5371491973153668,bearish,confusion,positive,1.0,negative,0.5351526423526461,neutral,0.403793122697878,negative,0.4437494765151019,neutral,0.3357094,positive,0.9863136
109341,TSLA,2020-05-01,"$TSLA all you new Tesla bulls realize why veterans are short this stock 
Thanks for 28k two day paycheck Elon 😘",positive,0.085367587936316,1.5371491973153668,bearish,ambiguous,positive,1.0,negative,0.5351526423526461,positive,0.5668875050310875,positive,0.5925946998268357,positive,0.34558463,positive,0.98978794
109343,XOM,2020-05-01,$XOM even elon says prices are too high 🙂 that means overvalued. WSJ news says “ the market agreed” 😆,positive,0.0403340854446556,0.9823392064513102,bearish,disgust,positive,1.0,neutral,0.6799015527116299,positive,0.3977469995401843,neutral,0.6336255437190743,positive,0.35533327,neutral,0.6058996
109347,BA,2020-05-04,"$BA 

I guess I’ll be buying at 85 a share in two weeks after reading and looking at that 🤭",neutral,-0.0460977094058602,-0.659028002930217,bearish,ambiguous,neutral,1.0,neutral,0.7100686169105259,negative,0.4377709812221663,neutral,0.6543088981165088,positive,0.34161574,neutral,0.5196407
109349,BA,2020-05-04,$BA what happen ? Anybody exited on time ? 😂😂😂,neutral,-0.0460977094058602,-0.659028002930217,bearish,depression,neutral,1.0,neutral,0.7100686169105259,neutral,0.5043752460886652,neutral,0.8210827389322866,neutral,0.3454858,neutral,0.4536768
109345,CCL,2020-05-04,"$CCL sorry guys, I shorted this last night and made money on it this morning 😕 I was long from an $8.50 avg to $16 sell. Bear market for this til it falls to $10",negative,-0.0871687242156572,-1.0633098180248408,bearish,anxiety,neutral,1.0,neutral,0.3964683652395911,negative,0.5794961534529386,negative,0.626368449079669,positive,0.33817554,negative,0.9138483
109350,CCL,2020-05-04,$CCL what could happen in August 1 🤷🏻‍♂️🤣🥂🥂,negative,-0.0871687242156572,-1.0633098180248408,bullish,excitement,neutral,1.0,neutral,0.3964683652395911,neutral,0.4312389641957678,neutral,0.43275701700552,negative,0.3365579,negative,0.926215
109346,TSLA,2020-05-04,$TSLA elon just tweeted tsla should be no more than 5 bucks and of story 😏 lets short and become rich,neutral,0.0092224477644073,0.1537385209167036,bearish,excitement,neutral,1.0,negative,0.4425208639347914,negative,0.4826029325568566,negative,0.5800149699234183,neutral,0.3411073,positive,0.7600504
109348,TSLA,2020-05-04,"$TSLA Elon is on Bears side 🤑🤑🤑, Bulls are in shock 🥺😳🥵",neutral,0.0092224477644073,0.1537385209167036,bearish,anxiety,neutral,1.0,negative,0.4425208639347914,positive,0.4504510416878849,positive,0.5639556027586535,positive,0.35009685,positive,0.82082367
109353,BA,2020-05-05,$BA As Buffett goes price action follows. This flight is going downnnn! ✈️ 💥🔥,neutral,-0.028229672029125,-0.4027732554377871,bearish,excitement,neutral,1.0,neutral,0.6663171215811967,positive,0.368629558307557,neutral,0.7344814265324443,neutral,0.3451166,neutral,0.65337825
109351,CCL,2020-05-05,$CCL the same emotional traders that just sold will change their mind like the wind and get back in after the market opens 🙄😂😩🤦🏽‍♀️,neutral,-0.0206264870728221,-0.2528045699584115,bullish,disgust,neutral,1.0,positive,0.4491216979378198,neutral,0.4600909336539724,neutral,0.4471587836862303,positive,0.34357625,neutral,0.6980082
109354,DIS,2020-05-05,$DIS  bad earnings today market opens red tomorrow bears are rich again 🥱,neutral,-0.0017812084840838,-0.057758884317209,bearish,depression,neutral,1.0,positive,0.3899599842025704,neutral,0.4528865385166688,neutral,0.4850281923312193,negative,0.33872083,negative,0.38139683
109355,DIS,2020-05-05,$DIS Ohhhh man. These 5/15 $80 Puts are about to be straight money🤭🤑,neutral,-0.0017812084840838,-0.057758884317209,bearish,optimism,neutral,1.0,positive,0.3899599842025704,negative,0.5356817486725808,negative,0.4548440022076348,neutral,0.3378656,negative,0.38464814
109352,FB,2020-05-05,"$FB Where’s all those “just bought puts, its so easy” guys at 200? Shouldn’t you be buying your puts here? 😎",neutral,0.0067610205370682,0.2176087202604601,bullish,ambiguous,positive,1.0,neutral,0.3636258302045705,negative,0.3533155748961174,neutral,0.4253400838726777,positive,0.3417643,positive,0.5847917
109356,DIS,2020-05-06,$DIS big holders selling off.   You Bulls need to buy these.  🤪,positive,0.0464910152736839,1.6374185272685269,bearish,ambiguous,negative,1.0,positive,0.4217606734513026,positive,0.4705509670977467,positive,0.5750399415497759,positive,0.34496546,positive,0.7023519
109358,AAPL,2020-05-07,$AAPL Those $290 calls I bought at $6.40 on April 20th have reached high of $15.15 and currently trading at $13.80 🔥,positive,0.0238020941014862,1.1280689405282156,bullish,surprise,positive,1.0,positive,0.377289454233247,negative,0.4145130304013669,neutral,0.5228035968933641,positive,0.35126537,positive,0.42893034
109357,BABA,2020-05-07,$BABA few wks ago. Bought at $215. What an idiot. Then went to $180 and still struggling 😞,positive,0.0239198566836971,1.2445284396713787,bullish,depression,negative,1.0,positive,0.419867160792416,positive,0.4818407392759493,positive,0.5633276049174888,positive,0.34325123,neutral,0.4362707
109359,TSLA,2020-05-08,$TSLA A huge drop after the break... it’s boiling 🥵,neutral,-0.0099216488475673,-0.1662837928103485,bearish,panic,neutral,1.0,neutral,0.5392388150011415,neutral,0.4311683190842454,neutral,0.5620614232345212,neutral,0.34048092,neutral,0.8979656
102865,BA,2020-05-11,$BA Awful close. Gap down to 120 sounds about right. 🤣🚢⚓📉🐻🐾🐾🐾,neutral,-0.0286246399548497,-0.5184275065216817,bearish,disgust,neutral,1.0,neutral,0.5560323386656915,negative,0.463480700715351,neutral,0.5625485219500916,neutral,0.33761355,neutral,0.5226065
109361,DIS,2020-05-12,$DIS more debt fewer people in parks= up??😂,neutral,-0.015684890661749,-0.5215931441862448,bearish,panic,neutral,1.0,neutral,0.4025486245606995,negative,0.3936470707661568,neutral,0.36719638548385,positive,0.35718814,neutral,0.4477374
109362,JPM,2020-05-12,$JPM i should have shorted this sh*t! now i’m stuck with a cost basis of 89 🤣👎🏿🔥,negative,-0.0344708095916916,-1.0535592891415428,bearish,amusement,neutral,1.0,positive,0.3776581234664933,neutral,0.4433827754657843,neutral,0.4262508037610125,positive,0.34278962,negative,0.46171936
109363,TSLA,2020-05-12,$TSLA  Collect easy Premiums daily.  Sell OTM with a 96-98% win ratio.  OTM due worthless.  Light work. 💰💡,neutral,-0.0227943726134135,-0.4264422230436662,bearish,excitement,positive,1.0,neutral,0.515200533046225,positive,0.3851596969199855,neutral,0.4765497694993115,neutral,0.34446847,neutral,0.86668485
109364,TSLA,2020-05-12,$TSLA I am totally loaded on TSLA puts and no longer holding a short position. Today just bought some $820 puts expiring this week just for fun. Looking good so far. 🙏,neutral,-0.0227943726134135,-0.4264422230436662,bearish,belief,positive,1.0,neutral,0.515200533046225,negative,0.3470485980377505,neutral,0.5130541770111273,positive,0.3404951,neutral,0.75901157
109365,TSLA,2020-05-13,$TSLA is the new COVID. Know anyone that has it? Lol 😂,neutral,0.0156391928020402,0.3112470530072441,bearish,ambiguous,positive,1.0,neutral,0.5700750626620498,neutral,0.5299790388340615,neutral,0.7440444421197066,neutral,0.33978543,neutral,0.55586505
109366,TSLA,2020-05-13,$TSLA Put options are so expensive. 😫😩,neutral,0.0156391928020402,0.3112470530072441,bearish,anger,positive,1.0,neutral,0.5700750626620498,positive,0.4102715608556723,neutral,0.427483702583645,positive,0.35589534,neutral,0.6714867
109367,TSLA,2020-05-13,$TSLA Final our of a dying horse 🐎 who clearly lost in the race... limping to finish line.,neutral,0.0156391928020402,0.3112470530072441,bearish,disgust,positive,1.0,neutral,0.5700750626620498,negative,0.3906942604822551,neutral,0.4271976684702856,positive,0.35445818,neutral,0.7238199
109369,AAPL,2020-05-14,$AAPL This going to be fun 🤫🥳,neutral,-0.0059121793623782,-0.314166187619581,bearish,optimism,positive,1.0,negative,0.4017760985359854,neutral,0.410727256293556,negative,0.4076928800545135,negative,0.34210563,neutral,0.35445893
102943,TSLA,2020-05-14,$TSLA My Bad ! 🐻! Needs to flush to 500 to get rid of the froth in a global pandemic!,neutral,-0.0051784256506188,-0.1026396025511688,bearish,disgust,neutral,1.0,neutral,0.4558646953435765,neutral,0.541955129634458,neutral,0.6481595592128782,positive,0.3477902,neutral,0.57466525
109368,TSLA,2020-05-14,$TSLA  Such a model of factory organization and efficiency.  That’s Tesla!   😂,neutral,-0.0051784256506188,-0.1026396025511688,bearish,belief,neutral,1.0,neutral,0.4558646953435765,neutral,0.4476916746088007,neutral,0.5248433086816755,positive,0.35130808,neutral,0.48033246
109370,TSLA,2020-05-15,"$TSLA this short position of 1,921 puts  15/5/20 795p deserves an applause ..🤣🤣",neutral,0.0180937855045799,0.3591651886380496,bullish,amusement,neutral,1.0,neutral,0.4885123324620948,neutral,0.3826825480910367,neutral,0.516723779167857,neutral,0.34365788,neutral,0.7174725
109372,BA,2020-05-19,"$BA green day, green day up to 139-141. 🚀🚀🚀🚀🚀🚀🚀",neutral,0.022079153855476,0.4718814392285336,bullish,belief,neutral,1.0,neutral,0.3934601752835785,neutral,0.5007651993458546,neutral,0.5301966726119246,neutral,0.34319988,neutral,0.62569714
109373,BABA,2020-05-19,$BABA This baby is rising again❤️❤️,neutral,-0.0018877467416827,-0.0823898834919388,bullish,optimism,positive,1.0,neutral,0.3979978483180176,negative,0.5309247536174083,positive,0.3795386229834905,neutral,0.3394338,neutral,0.3647944
109371,WMT,2020-05-19,$WMT some one please help me understand how this is falling when it had beat the earnings under this pandemic.... this should be FLYING right now. 😔,neutral,0.0040014790317102,0.289647243436166,bullish,optimism,neutral,1.0,positive,0.4461059953075638,negative,0.4061744572020898,positive,0.5252236451458853,positive,0.35274756,neutral,0.3906205
109374,BA,2020-05-20,$BA I see a cup and handle on the 30 min. 🤔,positive,0.0426042031483553,0.9235585946547108,bearish,confusion,neutral,1.0,neutral,0.5032507348592339,neutral,0.4085998024310399,neutral,0.6259556972666231,neutral,0.34184355,neutral,0.49521643
109375,BABA,2020-05-21,$BABA puts on this on every bounce 😌,negative,-0.058729241857391,-2.648815521740959,bearish,optimism,positive,1.0,negative,0.4064533058450233,negative,0.4076888883682399,negative,0.4832333049165861,neutral,0.33794168,positive,0.5343765
109378,BA,2020-05-22,$BA bears told me China Is down 5%🧐😅,positive,0.0523521923372984,1.1108458393138962,bullish,confusion,positive,1.0,neutral,0.4212975888049258,neutral,0.6097811462567867,neutral,0.7081728131577593,positive,0.33877465,neutral,0.4797154
109379,KO,2020-05-22,"$KO Another wave of the rona, it's a wrap!! 😂🤣🤣",positive,0.0235399631146853,1.2291171940293335,bearish,excitement,neutral,1.0,neutral,0.4080096913890882,negative,0.4723301727310509,positive,0.348471446864019,neutral,0.34151748,neutral,0.46057925
109377,NVDA,2020-05-22,$NVDA today is one big doji reversal candle😂,negative,-0.0341784885710824,-1.3769657325482647,bearish,amusement,positive,1.0,positive,0.3879241148274044,neutral,0.6765481328487631,neutral,0.5994147862190649,neutral,0.34222472,neutral,0.4268957
109376,TSLA,2020-05-22,"$TSLA 

Copy 🐈 Q2 or better $1200",neutral,0.0024360442933191,0.0563237496380683,bullish,anxiety,neutral,1.0,neutral,0.5449010240380582,negative,0.4499633546174176,neutral,0.5074542895009555,neutral,0.3358797,neutral,0.4867049
109380,AMZN,2020-05-27,$AMZN Short of 2450+ working as charm 😌,neutral,-0.0038541516055345,-0.1591653643305405,bearish,ambiguous,neutral,1.0,positive,0.33938167633929,neutral,0.3850500994692867,neutral,0.5479341917804105,neutral,0.337265,neutral,0.4172996
109383,BA,2020-05-27,$BA wait til the robinhooders buy in tomorrow. Ka-Ching🤑,neutral,0.0020064408987785,0.0436729125747156,bullish,ambiguous,positive,1.0,neutral,0.6057522350207676,positive,0.3934550095313784,neutral,0.6108135087246805,neutral,0.34021497,neutral,0.62094545
109382,CCL,2020-05-27,$CCL oh yea! Let's get another 10% day tomorrow 🤑,negative,-0.0759860032537258,-0.971896219052169,bullish,excitement,positive,1.0,neutral,0.776934199505344,negative,0.5198967604641623,neutral,0.778678074097686,neutral,0.33788395,neutral,0.82351106
109381,PYPL,2020-05-27,$PYPL  90 P/E needs a 180% growth to make sense 🐻,neutral,0.0193888271032338,0.5017201076747378,bearish,ambiguous,neutral,1.0,neutral,0.3682025150798296,neutral,0.4280330763029341,neutral,0.4393828773644136,negative,0.33386785,neutral,0.40065193
109385,BA,2020-05-28,$BA And squeeze not started yet 🤣😂💯💥🚀,neutral,-0.026498471676829,-0.5732287361243905,bullish,excitement,positive,1.0,neutral,0.543893799463742,positive,0.6165865250592473,neutral,0.5258555056502199,negative,0.33814296,neutral,0.55151737
109384,NVDA,2020-05-28,$NVDA lmao who is buying this stock in the clouds 😂😂😂,positive,0.0457758520600646,1.6992455518333534,bearish,disgust,neutral,1.0,positive,0.424780386083069,positive,0.5953382237755048,positive,0.7234974496431583,positive,0.35166034,positive,0.5407419
109387,CCL,2020-05-29,"$CCL poops poops I did it again..
Was that a song👀",positive,0.0673443392352561,0.9643856416078538,bearish,depression,neutral,1.0,neutral,0.5918468706414951,positive,0.4007398208328985,neutral,0.433800617103841,neutral,0.33950007,neutral,0.5905939
109386,FB,2020-05-29,$FB  tomorrow. 🐻. All the best 🐻better luck next time bulls.,positive,0.0302990826216331,1.425688390187394,bearish,optimism,neutral,1.0,positive,0.387880043784344,neutral,0.4445085324895385,positive,0.3935353535310367,neutral,0.33977857,neutral,0.5097069
109388,TSLA,2020-05-29,"$TSLA it’s the final bull trap, load up them longs and say bye bye to your moolah 👍",positive,0.07556883131087,2.149529500919916,bearish,optimism,neutral,1.0,neutral,0.3741608308366609,neutral,0.5205919034977401,neutral,0.5005497668612001,neutral,0.3389413,neutral,0.4961268
109389,TSLA,2020-05-29,"$TSLA Still hate you for that stunt you pulled Elon, my stimulus check is never coming back asshole..🤣",positive,0.07556883131087,2.149529500919916,bearish,disgust,neutral,1.0,neutral,0.3741608308366609,neutral,0.4236550991526352,neutral,0.4967744064883952,neutral,0.34070107,neutral,0.5174496
109390,TSLA,2020-06-01,$TSLA let do the jump tomorrow 925-940 open with green market 🤩🚀,neutral,-0.0184166287841019,-0.5185441632762748,bullish,excitement,neutral,1.0,neutral,0.3770154613487884,neutral,0.6354813669997049,neutral,0.5596370860057175,neutral,0.3352877,neutral,0.4896801
109391,TSLA,2020-06-01,$TSLA calm down bears wait till the morning😂🤧,neutral,-0.0184166287841019,-0.5185441632762748,bullish,excitement,neutral,1.0,neutral,0.3770154613487884,neutral,0.413352456852977,neutral,0.4442649884908231,neutral,0.34013948,neutral,0.51120037
